YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,n_elec
2020,11,24,12,5.475,0.925,167.5,47.75,1023.2,1029.4,1937.5,12.125,6.9564
2020,11,24,13,6.625,1.45,295,40,1022.625,1028.75,1649.25,12.55,6.5749
2020,11,24,14,6.8,1.375,242.5,39.5,1022.275,1028.4,1876,10.95,6.853
2020,11,24,15,7.25,1.525,242.5,38.5,1021.9,1028,1983.25,10.15,6.9753
2020,11,24,16,7.325,1.25,145,38.5,1021.75,1027.85,1855.25,8.975,7.0653
2020,11,24,17,6,1.45,255,45.25,1021.95,1028.125,1943.25,4.875,7.323
2020,11,24,18,4.25,0.75,152.5,51,1022.05,1028.25,1714,2.65,7.3792
2020,11,24,19,3.025,0.775,242.5,57.75,1022.675,1028.9,1579,1.725,7.2233
2020,11,24,20,2.425,1.075,267.5,59,1022.6,1028.825,1635.75,1.05,7.0518
2020,11,24,21,1.425,0.8,77.5,63,1023.075,1029.325,1625.75,0.525,6.8805
2020,11,24,22,1,0.725,180,65,1023.15,1029.425,1650.75,0.175,6.6438
2020,11,24,23,-0.35,0.85,160,76.75,1022.625,1028.95,1421.5,-0.175,6.4794
2020,11,25,0,-0.6,0.5,145,79.25,1023,1029.325,1349.25,-0.4,6.4668
2020,11,25,1,-0.975,0.45,90,82,1022.65,1028.975,1308,-0.45,6.1566
2020,11,25,2,-1.5,0.25,67.5,83.75,1022.775,1029.15,1315.5,-0.7,5.9186
2020,11,25,3,-1.7,0.625,35,83.5,1023.025,1029.4,1367.5,-0.825,5.7977
2020,11,25,4,-2.25,0.825,107.5,89.5,1022.55,1028.925,1207.75,-1.075,5.7643
2020,11,25,5,-2.125,0.55,75,90.5,1022.55,1028.925,1447.25,-0.825,5.8196
2020,11,25,6,-2.025,0.7,112.5,90,1022.9,1029.275,1357.25,-1,5.9712
2020,11,25,7,-2.625,0.725,95,91,1023,1029.4,1203.25,-1.15,6.2742
2020,11,25,8,-2.15,0.675,162.5,90.5,1022.925,1029.3,1036.25,-0.875,6.701
2020,11,25,9,-0.175,0.8,140,80.75,1023.375,1029.7,1136.75,0.525,7.2051
2020,11,25,10,1.925,0.675,147.5,72.25,1023.775,1030.025,1188.75,2.975,7.1481
2020,11,25,11,4,0.95,195,62,1023.35,1029.575,1742.5,7.225,6.9586
2020,11,25,12,5.775,0.95,237.5,54.5,1022.8,1028.975,1711.25,10.55,6.6812
2020,11,25,13,7.2,0.975,207.5,51.25,1022.125,1028.25,2390.25,11.425,6.2963
2020,11,25,14,8.5,1.3,255,48.75,1021.8,1027.875,1728.75,11.7,6.566
2020,11,25,15,8.675,1.625,165,50.75,1021.45,1027.525,1768.5,9.875,6.7378
2020,11,25,16,8.425,1.8,182.5,53.75,1021.45,1027.525,1406.5,8.05,6.9577
2020,11,25,17,7.55,1.325,187.5,57.25,1020.975,1027.075,1445,6.275,7.2888
2020,11,25,18,6.25,0.7,232.5,64,1020.8,1026.925,1235.5,4.525,7.2584
2020,11,25,19,5.25,0.3,67.5,69.25,1020.85,1027.05,1084.25,3.225,7.0666
2020,11,25,20,4.225,0.325,122.5,74.5,1021.1,1027.3,930,2.45,6.8869
2020,11,25,21,2.75,0.325,72.5,82,1021.3,1027.525,871.75,1.825,6.7656
2020,11,25,22,2.35,0.525,152.5,84.5,1021.45,1027.7,782.5,1.35,6.5719
2020,11,25,23,1.45,0.675,152.5,88,1021.75,1028,623.25,0.925,6.437
2020,11,26,0,0.575,0.7,137.5,91.75,1022.025,1028.3,731.25,0.55,6.4174
2020,11,26,1,0.1,0.2,0,94.75,1022.025,1028.325,878.25,0.325,6.1122
2020,11,26,2,-0.35,0.475,95,96,1021.95,1028.275,474.5,0.15,5.8872
2020,11,26,3,-0.725,0.55,95,97.25,1021.825,1028.15,454.5,-0.1,5.7548
2020,11,26,4,-0.675,0.6,130,96.5,1021.85,1028.15,359.75,-0.175,5.7236
2020,11,26,5,0,0.5,5,95.75,1021.775,1028.075,417.75,-0.2,5.7835
2020,11,26,6,-0.25,0.4,72.5,96.25,1022.025,1028.325,471.25,-0.25,5.9264
2020,11,26,7,-0.65,0.3,57.5,96.75,1022.525,1028.85,439.25,-0.425,6.2228
2020,11,26,8,-0.7,0.15,90,96.5,1022.775,1029.1,397.25,-0.25,6.6607
2020,11,26,9,0.725,0.625,157.5,94.25,1022.8,1029.075,567.75,1.275,7.3183
2020,11,26,10,2.825,0.8,147.5,84,1022.85,1029.1,1301.25,4.425,7.3798
2020,11,26,11,5.475,1.2,182.5,72.5,1022.75,1028.9,884,9.75,7.1301
2020,11,26,12,7.625,1,242.5,56.5,1022,1028.125,1264.75,13.6,6.8395
2020,11,26,13,8.8,1.575,177.5,50,1020.875,1026.95,1376.5,15.725,6.4333
2020,11,26,14,9.775,1.225,237.5,41,1020.1,1026.175,1518.75,15.35,6.6741
2020,11,26,15,10.175,1.05,220,42.25,1019.875,1025.95,1765.25,13.575,6.8408
2020,11,26,16,9.675,1.4,217.5,41.75,1020.025,1026.1,1469.5,9.025,7.0395
2020,11,26,17,8.05,1.05,207.5,51,1020.325,1026.425,1505.5,6.175,7.2927
2020,11,26,18,6.425,0.9,140,58.75,1020.675,1026.775,1347.5,3.9,7.283
2020,11,26,19,5.425,1.075,180,65.5,1021.325,1027.5,1101,2.875,7.1431
2020,11,26,20,3.925,0.5,97.5,72,1021.325,1027.525,1081.75,1.95,6.9799
2020,11,26,21,2.65,0.45,112.5,78,1021.35,1027.6,1003,1.525,6.7974
2020,11,26,22,2.3,0.575,172.5,82.25,1021.125,1027.375,807.75,1.5,6.549
2020,11,26,23,1.55,0.625,125,84,1021.3,1027.55,816.25,1.625,6.4028
2020,11,27,0,2.025,0.175,67.5,84.5,1021.15,1027.4,792.25,1.75,6.4846
2020,11,27,1,1.55,0.425,22.5,86.25,1021.175,1027.45,746,1.575,6.0338
2020,11,27,2,1.025,0.325,27.5,89.25,1020.975,1027.25,670.25,1.3,5.8048
2020,11,27,3,1.05,0.25,0,89.25,1020.9,1027.175,678.25,1.5,5.6867
2020,11,27,4,1.175,0.225,67.5,91.25,1020.575,1026.85,705.75,1.8,5.641
2020,11,27,5,1.85,0.2,0,88,1020.725,1026.975,785.5,2.2,5.7087
2020,11,27,6,1.95,0.625,75,87.5,1020.3,1026.55,780,2.375,5.8705
2020,11,27,7,2.25,0.6,107.5,84.5,1020.325,1026.575,968.25,2.35,6.1515
2020,11,27,8,2.275,0.95,135,84,1020.275,1026.525,1118.75,2.5,6.5827
2020,11,27,9,3.225,1.375,197.5,81.75,1020.7,1026.95,1229.75,3.975,7.213
2020,11,27,10,5.175,1.4,310,69.75,1020.725,1026.925,1443.75,6.55,7.3413
2020,11,27,11,6.675,2.675,280,55.5,1020.475,1026.6,2026,9.225,7.2444
2020,11,27,12,6.9,3.45,300,53.25,1019.725,1025.825,1671.5,9.825,7.1454
2020,11,27,13,7.55,3.25,300,51,1018.825,1024.9,1759.5,11.975,6.8108
2020,11,27,14,7.15,3.575,292.5,51.75,1018.3,1024.4,1810,10.225,7.1083
2020,11,27,15,6.675,3.65,287.5,48,1018.125,1024.25,1652.5,10.25,7.2015
2020,11,27,16,6.2,3.35,297.5,48.25,1018.425,1024.55,1751,7.45,7.2482
2020,11,27,17,5,3.2,297.5,51.75,1019.025,1025.2,1802.75,3.825,7.3588
2020,11,27,18,4.15,2.425,305,55.5,1019.775,1025.975,1844.25,2.3,7.2941
2020,11,27,19,3.35,1.525,300,57,1020.2,1026.4,1843.25,1.275,7.1523
2020,11,27,20,2.75,2.275,305,58,1020.8,1027,1977,0.85,6.9521
2020,11,27,21,2.275,2.5,305,61.25,1021.3,1027.55,2007,0.5,6.7695
2020,11,27,22,1.625,1.6,305,63.5,1021.675,1027.925,1935,0.025,6.5446
2020,11,27,23,0.875,1.775,260,67,1021.9,1028.2,1924.5,-0.55,6.4195
2020,11,28,0,0.5,1.425,300,68.75,1022.2,1028.5,1880.75,-0.525,6.1151
2020,11,28,1,-0.225,1.125,225,71,1022.3,1028.6,1764.5,-0.825,6.1415
2020,11,28,2,-0.675,1.15,160,71,1022.275,1028.6,1782.5,-1.225,5.8931
2020,11,28,3,-0.65,1.625,287.5,71.75,1023.025,1029.325,1828,-1.225,5.7579
2020,11,29,7,-4.3,0.6,125,82.25,1023.475,1029.875,1763.75,-2.375,5.5477
2020,11,29,8,-3.475,0.5,35,80.5,1023.7,1030.1,1542,-1.375,5.5581
2020,11,29,9,-2.475,0.875,155,74.25,1024.2,1030.575,1728.25,-0.15,5.4945
2020,11,29,10,-0.975,1.075,112.5,65.25,1024.325,1030.675,1644.25,0.95,5.3843
2020,11,29,11,0.475,0.825,215,56.75,1024.475,1030.775,1785,3.425,5.4405
2020,11,29,12,2.375,1.85,260,51.5,1023.95,1030.2,2676.5,7.975,5.3994
2020,11,29,13,2.8,2.375,310,53,1023.45,1029.7,1784.25,6.925,5.4169
2020,11,29,14,3.05,2.55,327.5,56.25,1023.2,1029.45,1690.75,6.675,5.4884
2020,11,29,15,2.325,1.675,305,63.25,1023.35,1029.625,1672.5,6.425,5.5586
2020,11,29,16,1.975,1.9,272.5,68.25,1023.7,1029.975,1554,3.875,5.6709
2020,11,29,17,1.7,1.675,260,70.5,1024,1030.275,1605.25,2.225,5.8659
2020,11,29,18,1.125,1.075,277.5,73,1024.475,1030.775,1522.25,1,6.1206
2020,11,29,19,0.3,1.075,227.5,74,1024.875,1031.175,1576,-0.1,6.2162
2020,11,29,20,-0.125,1.65,305,75.25,1025.6,1031.925,1494.5,-0.35,6.162
2020,11,29,21,-0.35,1.2,312.5,72.75,1026.15,1032.5,1686.25,-0.8,6.0869
2020,11,29,22,-0.875,1.2,237.5,72.25,1026.725,1033.1,1701,-1.1,5.9854
2020,11,29,23,-1.6,1.45,240,65.25,1027.025,1033.4,1966.75,-1.425,5.9764
2020,11,30,0,-2.525,0.875,192.5,69.25,1027.025,1033.4,1981.25,-1.775,6.6391
2020,11,30,1,-3,0.775,135,70.5,1027.125,1033.55,1975.25,-2.05,5.6789
2020,11,30,2,-3.925,0.375,85,77.25,1027.25,1033.675,1947.25,-2.3,5.4718
2020,11,30,3,-4.2,0.6,162.5,79.75,1027.45,1033.875,1992,-2.575,5.3593
2020,11,30,4,-4.825,0.9,162.5,84.25,1027.65,1034.1,1970.5,-2.775,5.3277
2020,11,30,5,-5.175,0.5,80,86.75,1027.6,1034.1,1976.5,-3,5.398
2020,11,30,6,-5.75,0.5,40,89.25,1028.025,1034.525,1909.25,-3.15,5.6097
2020,11,30,7,-5.75,0.525,90,89.75,1028.575,1035.075,1730.5,-3.35,5.9829
2020,11,30,8,-5.4,0.25,0,89,1029.275,1035.775,1401,-2.95,6.5873
2020,11,30,9,-3.025,0.3,17.5,79.5,1029.85,1036.275,2027,-1.2,7.3522
2020,11,30,10,-1,0.675,75,69.5,1029.95,1036.325,1673,0.475,7.4526
2020,11,30,11,1.475,1.825,250,54.5,1029.95,1036.25,1903.75,3.6,7.3124
2020,11,30,12,2.65,2.375,292.5,46.5,1029.5,1035.775,1865.5,7.075,7.1043
2020,11,30,13,3.85,2.225,282.5,41.25,1028.925,1035.175,1871.75,9.175,6.7389
2020,11,30,14,4.35,2.575,290,37.75,1028.425,1034.675,1911.25,9,7.046
2020,11,30,15,4.625,2.35,305,38.5,1027.95,1034.175,2052.25,8.15,7.2056
2020,11,30,16,4.2,2.25,292.5,39.5,1028.25,1034.5,1700.25,5.275,7.4016
2020,11,30,17,2.925,2,292.5,43.25,1028.8,1035.075,1893,1.075,7.7074
2020,11,30,18,1.575,1.075,297.5,48.25,1029.25,1035.55,1710.25,-0.275,7.6284
2020,11,30,19,0.15,0.425,80,56,1029.825,1036.2,1765.25,-0.875,7.4456
2020,11,30,20,-0.225,1.15,265,62,1030.6,1036.975,1710.25,-1.125,7.2338
2020,11,30,21,-1.25,0.6,157.5,64,1030.725,1037.1,1692.25,-1.55,6.996
2020,11,30,22,-1.7,0.95,205,66.75,1030.75,1037.125,1612.5,-1.8,6.7337
2020,11,30,23,-2.675,0.8,237.5,71.75,1031.2,1037.625,1590.25,-2.125,6.6027
2020,12,1,0,-3.3,0.975,175,75.25,1031.325,1037.775,1573.75,-2.35,6.6385
2020,12,1,1,-4.225,0.55,97.5,79,1031.425,1037.875,1497.75,-2.65,6.2744
2020,12,1,2,-4.475,0.8,132.5,80.5,1031.5,1038,1358,-2.9,6.0613
2020,12,1,3,-4.975,0.475,102.5,83.75,1031.75,1038.25,1360.25,-3.075,5.9527
2020,12,1,4,-5.4,0.825,92.5,87.25,1031.625,1038.125,1240.75,-3.3,5.9022
2020,12,1,5,-5.375,0.325,35,83,1031.525,1038.025,1390,-3.475,5.9678
2020,12,1,6,-5.775,0.35,57.5,84.25,1031.125,1037.625,1318,-3.7,6.1206
2020,12,1,7,-6.15,0.45,120,87,1031.675,1038.2,1176.5,-3.825,6.4371
2020,12,1,8,-5.85,0.475,85,87,1032.025,1038.55,1172.25,-3.375,6.9304
2020,12,1,9,-3.675,0.45,112.5,80.5,1032.475,1038.95,1328,-1.525,7.5401
2020,12,1,10,-1.15,0.825,107.5,66.5,1032.55,1038.95,1697.25,0.4,7.5349
2020,12,1,11,0.85,1,155,51,1031.975,1038.35,1779.5,3.65,7.3454
2020,12,1,12,3.125,1.3,290,40.75,1031.25,1037.525,1851.5,6.95,7.0901
2020,12,1,13,4.375,1.375,237.5,36.75,1029.875,1036.125,1862.25,9.225,6.6706
2020,12,1,14,5.675,1.775,240,30.75,1029.075,1035.275,1914.75,9.825,6.9326
2020,12,1,15,6.15,1.85,255,28.25,1028.525,1034.725,1977,7.775,7.1464
2020,12,1,16,5.45,1.825,290,28.5,1028.225,1034.425,1880.5,3.925,7.3732
2020,12,1,17,4.375,1.475,300,30,1028.45,1034.7,1831.75,1.4,7.621
2020,12,1,18,3.05,1.05,187.5,36.25,1028.075,1034.325,1961.5,0.325,7.6188
2020,12,1,19,2.6,1.2,245,37.5,1028.025,1034.275,1941.5,0.2,7.4408
2020,12,1,20,2.05,0.95,160,39.75,1028.025,1034.325,1977.75,-0.15,7.242
2020,12,1,21,1.525,0.575,160,43.5,1027.925,1034.225,1958.25,-0.075,7.0032
2020,12,1,22,1.25,0.5,72.5,43.75,1027.8,1034.125,1945,-0.15,6.7311
2020,12,1,23,0.65,0.6,170,48.5,1027.75,1034.075,1943.75,-0.275,6.5722
2020,12,2,0,0.95,0.725,175,48.5,1028.125,1034.45,1922,-0.25,6.6372
2020,12,2,1,0.375,0.85,160,56.5,1027.875,1034.225,1777.75,-0.225,6.2873
2020,12,2,2,0.325,1,215,60,1027.7,1034.025,1789.5,-0.075,6.0566
2020,12,2,3,0.35,0.75,125,59,1027.6,1033.925,1805.5,0.075,5.9248
2020,12,2,4,0.55,0.825,85,55.25,1027.075,1033.4,1693.75,0.05,5.8846
2020,12,2,5,0.575,0.925,82.5,55,1026.5,1032.825,1706.75,0,5.9466
2020,12,2,6,0.675,0.85,102.5,54.25,1026.25,1032.55,1845,0.1,6.0919
2020,12,2,7,0.425,0.55,80,53.25,1026.4,1032.7,1942.75,0.05,6.3896
2020,12,2,8,0.375,0.625,182.5,57.25,1026.45,1032.775,1861.25,0.225,6.8542
2020,12,2,9,1.1,0.725,95,56.5,1026.575,1032.875,1845.25,1.375,7.5386
2020,12,2,10,2.275,0.7,175,47,1026.75,1033.025,1912.75,3.625,7.7722
2020,12,2,11,3.15,1.075,255,44.5,1026.475,1032.725,1881,5.225,7.6535
2020,12,2,12,4.45,1.425,237.5,43,1025.425,1031.65,2112.5,9.5,7.3447
2020,12,2,13,5.325,1.025,317.5,42,1024.525,1030.725,1823.25,10.125,6.8725
2020,12,2,14,6.1,1.55,300,38.5,1023.825,1029.975,1930,9.625,7.1046
2020,12,2,15,6.2,1.525,275,35.75,1023.375,1029.55,2113.75,9.525,7.1887
2020,12,2,16,5.975,2.05,315,34.5,1023.525,1029.725,1974.75,6.2,7.3302
2020,12,2,17,4.8,1.4,297.5,36.5,1023.525,1029.725,1787.5,2.925,7.5691
2020,12,2,18,3.575,1.075,267.5,38.25,1023.35,1029.55,1940.75,0.975,7.5449
2020,12,2,19,2.225,1.2,230,41.5,1023.6,1029.85,1950.5,-0.05,7.3629
2020,12,2,20,1.475,1.25,230,46,1024.025,1030.3,1971,-0.6,7.1734
2020,12,2,21,0.65,1,300,52.25,1024.3,1030.625,1914,-1.1,6.9651
2020,12,2,22,0.1,1,152.5,52.5,1024.9,1031.225,1977.25,-0.975,6.7281
2020,12,2,23,0,1.05,277.5,52.5,1024.95,1031.275,1969.75,-1.1,6.5776
2020,12,3,0,-0.025,1.2,295,53,1024.75,1031.075,1984,-1.075,6.7297
2020,12,3,1,-0.175,1.075,285,55.5,1024.65,1030.975,1938,-1.125,6.2977
2020,12,3,2,0.1,0.975,242.5,54.75,1023.9,1030.225,1958,-0.975,6.0801
2020,12,3,3,-0.525,0.4,35,56,1023.675,1030.025,2014.75,-1.05,5.956
2020,12,3,4,-0.9,0.6,255,61.5,1023.45,1029.8,1989.75,-1.075,5.8985
2020,12,3,5,-1.075,0.925,157.5,61.25,1023,1029.35,2001.5,-1.625,5.9639
2020,12,3,6,-1.875,1.025,170,65,1023.2,1029.55,1938,-2.1,6.1226
2020,12,3,7,-2.325,0.825,222.5,65.25,1023.7,1030.075,2014,-2.4,6.4578
2020,12,3,8,-2.65,0.675,207.5,67.75,1024.375,1030.75,2022.25,-2.325,6.8973
2020,12,3,9,0.4,1.675,255,55.75,1024.9,1031.225,2182.75,-0.725,7.4839
2020,12,3,10,2.075,2.25,302.5,47.75,1024.8,1031.075,2146.75,0.95,7.5371
2020,12,3,11,3.25,2.375,305,40.75,1024.45,1030.675,1946.25,4.7,7.3546
2020,12,3,12,4.175,2.6,292.5,37.5,1024.05,1030.25,1931.25,8.2,7.139
2020,12,3,13,4.925,3,292.5,35.25,1023.45,1029.65,1918.25,10.425,6.783
2020,12,3,14,4.825,3.075,310,33.5,1023.05,1029.25,1988.75,9.675,7.0785
2020,12,3,15,4.6,3.275,302.5,32.25,1022.775,1028.975,1982.5,8.4,7.2452
2020,12,3,16,4.15,3.1,302.5,34.75,1023.175,1029.375,1882.5,4.9,7.4216
2020,12,3,17,2.675,2.75,287.5,40.75,1023.575,1029.825,1962,0.925,7.6855
2020,12,3,18,1.625,1.775,292.5,43.5,1024.15,1030.425,1958.5,-0.4,7.6904
2020,12,3,19,0.875,1.8,310,46,1024.575,1030.875,2008.25,-0.675,7.5075
2020,12,3,20,-0.075,1.425,317.5,50.25,1024.6,1030.925,1945.75,-1.175,7.2971
2020,12,3,21,-0.975,1.475,255,53.75,1025,1031.35,1969.75,-1.675,7.0693
2020,12,3,22,-1.65,1.25,170,55.75,1025.275,1031.65,2037.25,-2.025,6.7917
2020,12,3,23,-2.05,1.275,272.5,57.5,1025.05,1031.425,1952,-2.375,6.6477
2020,12,4,0,-3.125,0.85,157.5,64.5,1024.95,1031.325,1973.75,-2.7,6.6956
2020,12,4,1,-3.725,1.5,282.5,69.75,1025,1031.4,1965.5,-2.95,6.3687
2020,12,4,2,-4.075,0.75,247.5,73,1024.95,1031.375,1987.5,-3.2,6.1525
2020,12,4,3,-4.65,0.875,187.5,73.75,1025.25,1031.7,1965.25,-3.45,6.046
2020,12,4,4,-5.25,0.475,165,77.25,1025.325,1031.775,1846.25,-3.75,6.0121
2020,12,4,5,-6.2,0.4,80,84,1025.1,1031.6,1523.25,-3.975,6.0643
2020,12,4,6,-6.5,0.625,120,83,1025.075,1031.575,1558.5,-4.15,6.2239
2020,12,4,7,-6.8,0.475,117.5,86.5,1025.575,1032.075,1297.25,-4.2,6.5344
2020,12,4,8,-6.675,0.55,75,85.5,1026,1032.5,1253.75,-4.025,7.0068
2020,12,4,9,-4.375,0.7,157.5,79.75,1026.225,1032.65,1560.75,-2.075,7.6316
2020,12,4,10,-2.3,0.95,205,69.75,1026.375,1032.75,1701,0.025,7.6916
2020,12,4,11,-0.05,0.95,265,54.5,1025.975,1032.3,1660.75,3.15,7.5176
2020,12,4,12,2.025,1.625,287.5,43.5,1024.925,1031.175,1749.75,6.7,7.2772
2020,12,4,13,3.1,2.175,235,37,1023.8,1030.05,1913,8.65,6.857
2020,12,4,14,4,2.1,295,32.25,1023.25,1029.45,1890,8.675,7.0985
2020,12,4,15,4.6,2.35,297.5,30.5,1023.275,1029.475,2639,7.15,7.2419
2020,12,4,16,4.375,2.35,287.5,31,1023.35,1029.55,1841.5,4.025,7.4249
2020,12,4,17,2.9,1.925,287.5,37.75,1023.45,1029.7,1920,0,7.6648
2020,12,4,18,1.175,0.925,212.5,45.5,1023.75,1030.05,1862.75,-0.9,7.6372
2020,12,4,19,-0.05,0.875,182.5,53,1024.125,1030.475,1935.5,-1.4,7.4351
2020,12,4,20,-1.275,0.575,120,61,1024.55,1030.9,1820,-1.75,7.1842
2020,12,4,21,-1.975,0.5,35,63.75,1024.7,1031.075,1839.25,-2.05,6.9883
2020,12,4,22,-2.525,0.225,40,68.5,1024.775,1031.15,1695.75,-2.25,6.7367
2020,12,4,23,-3.45,0.45,175,71.75,1024.6,1031,1643.5,-2.5,6.6055
2020,12,5,0,-3.85,0.275,90,77,1024.675,1031.075,1667.5,-2.55,6.2243
2020,12,5,1,-4.025,0.875,102.5,78.75,1024.575,1031,1556,-2.575,6.3635
2020,12,5,2,-3.825,0.55,62.5,77.5,1024.275,1030.7,1592,-2.4,6.1228
2020,12,5,3,-3.825,0.675,75,81,1024.325,1030.725,1525.75,-2.225,5.9882
2020,12,5,4,-4.325,0.675,52.5,82,1024.175,1030.6,1488,-2.775,5.9125
2020,12,5,5,-4.775,0.525,27.5,85.75,1023.875,1030.3,1240.25,-2.775,5.9271
2020,12,5,6,-5.1,0.775,125,86,1024.3,1030.75,1200.25,-3.275,6.0045
2020,12,5,7,-5.3,0.625,85,86,1024.925,1031.375,1181.75,-3.375,6.1288
2020,12,5,8,-5.175,0.625,162.5,86.75,1025.3,1031.75,1115.25,-3.175,6.2597
2020,12,5,9,-3.275,0.525,40,79.75,1025.95,1032.375,1496.5,-1.375,6.3864
2020,12,5,10,-1.275,0.9,112.5,70.75,1026.05,1032.425,1510,0.35,6.242
2020,12,5,11,1.3,1.175,97.5,63,1025.875,1032.175,1253.5,2.925,6.2017
2020,12,5,12,3.075,1.55,182.5,60.5,1025.15,1031.4,1536.75,6.25,6.0434
2020,12,5,13,4.95,1.625,222.5,58.75,1024.3,1030.525,1427.25,8.55,5.8074
2020,12,5,14,5.525,1.725,215,58.5,1023.725,1029.9,1367,6.95,5.9288
2020,12,5,15,5.85,1.275,257.5,56.5,1023.35,1029.525,1309.25,6.25,6.011
2020,12,5,16,5.5,1.475,260,56.25,1023.325,1029.5,1440.5,3.7,6.1333
2020,12,5,17,4.6,1.075,175,60,1023.525,1029.725,1324.75,1.225,6.3147
2020,12,5,18,2.675,0.4,62.5,68.5,1023.8,1030.05,1351.25,-0.175,6.4147
2020,12,5,19,1.65,0.45,152.5,74.75,1023.975,1030.225,1169.75,-0.475,6.4555
2020,12,5,20,0.65,0.1,0,80.25,1024.25,1030.525,1083.75,-0.575,6.3808
2020,12,5,21,0.475,0.325,62.5,80.75,1024.325,1030.65,1040.75,-0.35,6.2755
2020,12,5,22,0.275,0.5,102.5,82.5,1024.35,1030.65,944.75,-0.4,6.1409
2020,12,5,23,-0.2,0.325,85,84.5,1024.475,1030.775,801.25,-0.35,6.1322
2020,12,6,0,-0.2,0.375,40,84.75,1024.325,1030.65,816.75,-0.3,6.0091
2020,12,6,1,-0.075,0.575,92.5,85.25,1024.025,1030.325,836,-0.275,5.9229
2020,12,6,2,-0.075,0.225,50,83.25,1023.975,1030.3,896.5,-0.125,5.67
2020,12,6,3,-0.125,0.725,167.5,85.25,1024.225,1030.575,831,-0.175,5.5234
2020,12,6,4,-0.275,0.375,17.5,86.5,1023.65,1030,851.75,-0.075,5.4689
2020,12,6,5,-0.725,0.625,72.5,88.5,1023.3,1029.65,694,-0.8,5.4851
2020,12,6,6,-1.2,0.525,50,91.5,1023.15,1029.5,897.25,-1.1,5.5675
2020,12,6,7,-1.275,0.425,100,93,1023.55,1029.9,840.5,-0.95,5.6607
2020,12,6,8,-1.5,0.6,87.5,93,1023.875,1030.25,776.75,-0.925,5.6899
2020,12,6,9,-0.075,0.375,85,89.5,1024.2,1030.55,853.5,0.325,5.6085
2020,12,6,10,1.6,0.55,127.5,82.75,1024.075,1030.35,803,1.875,5.3774
2020,12,6,11,3.2,0.875,180,76,1023.8,1030.05,885.5,4.275,5.3363
2020,12,6,12,5.8,1.375,185,64.75,1022.675,1028.85,995.75,9.85,5.2295
2020,12,6,13,7.325,2.1,222.5,57.25,1021.8,1027.925,1159.5,12,5.1341
2020,12,6,14,8.05,1.7,202.5,53.75,1021.55,1027.65,1124.5,10.2,5.1685
2020,12,6,15,8.25,2.775,227.5,52.75,1021.5,1027.6,1461,9.375,5.256
2020,12,6,16,7.825,2.35,237.5,54,1021.6,1027.725,1391,6.925,5.4983
2020,12,6,17,6.8,1.6,220,58,1021.3,1027.425,1362.5,3.925,5.8081
2020,12,6,18,4.825,1.025,187.5,66.5,1021.325,1027.525,1149.5,1.2,6.1038
2020,12,6,19,3.825,0.5,100,71.5,1021.725,1027.95,1134.25,0.075,6.2314
2020,12,6,20,2.675,0.5,107.5,75.75,1021.775,1028,1110.75,-0.1,6.208
2020,12,6,21,1.55,0.75,200,81.25,1022.05,1028.325,874.25,-0.375,6.1194
2020,12,6,22,1.375,0.675,95,82.75,1022.075,1028.35,828.75,-0.325,6.0202
2020,12,6,23,0.425,0.375,35,87.5,1022.275,1028.575,771.75,-0.35,6.0194
2020,12,7,1,0.425,0.875,197.5,86.75,1022.55,1028.875,872,-0.075,5.7182
2020,12,7,2,0.525,0.85,67.5,88.25,1022.525,1028.825,865.75,0.025,5.509
2020,12,7,3,0.1,0.5,40,89.5,1022.425,1028.725,751.25,-0.15,5.3876
2020,12,7,4,0.075,0.35,75,90.25,1022.025,1028.3,752.25,0.025,5.3767
2020,12,7,5,0.325,0.325,45,89.75,1022.2,1028.475,779.25,0.175,5.4558
2020,12,7,6,0.5,0.375,160,90.75,1022.25,1028.525,774,0.125,5.6591
2020,12,7,7,0.475,0.275,62.5,91.25,1022.425,1028.7,705.5,0.15,6.0563
2020,12,7,8,0.525,0.2,85,90,1022.8,1029.075,674.75,0.325,6.6602
2020,12,7,9,1.6,0.375,67.5,88,1023,1029.275,526.5,1.225,7.5461
2020,12,7,10,3.2,0.9,112.5,78.75,1022.95,1029.2,1135.25,3.6,7.8832
2020,12,7,11,4.8,1.125,255,66.5,1022.4,1028.575,1120.75,7.5,7.7557
2020,12,7,12,6.525,2.675,310,47.75,1021.8,1027.95,1069.75,9.875,7.5566
2020,12,7,13,6.925,3.525,305,42.5,1021.225,1027.35,1213.5,10.725,7.194
2020,12,7,14,6.8,4.225,312.5,38.5,1020.95,1027.075,1187.5,9.775,7.5392
2020,12,7,15,6.15,4.05,322.5,37.75,1021.2,1027.35,1303.5,8.4,7.687
2020,12,7,16,5.375,2.975,315,39.25,1021.5,1027.7,1198,5.725,7.7051
2020,12,7,17,3.9,2.525,330,39.25,1021.65,1027.85,1469,1.825,7.8273
2020,12,7,18,3.075,2.65,317.5,43.75,1022.7,1028.9,1466,0.475,7.7434
2020,12,7,19,2.225,2.525,312.5,45.75,1023.3,1029.55,1585.5,-0.2,7.5577
2020,12,7,20,1.175,1.4,240,48.75,1023.375,1029.65,1823.25,-1,7.3022
2020,12,7,21,0.175,1.45,287.5,54.25,1023.55,1029.875,1816,-1.175,7.0444
